nama,lat,lon,elevasi_m
Pasir Luhur,-7.013889,107.367222,
Pasir Luhur,-6.879722,107.705000,
Pasir Luhur,-6.858611,107.741111,
Pasir Luhur,-6.636111,107.075556,
Pasir Luhur,-7.281944,107.130278,
Pasir Luhur,-7.445833,108.232222,
Pasir Luhur,-7.322222,106.994722,
Pasir Luhur,-7.072778,107.076389,
Pasir Luhur,-6.839722,106.164722,
Pasir Luhur,-6.786389,106.180278,
Pasir Luhur,-7.257222,108.392222,
Pasir Luhur,-6.890278,106.421111,
Pasir Luhur,-7.009444,108.693056,
Pasir Luhur,-6.728056,106.081944,
Pasir Luhur,-7.135278,107.919722,
Pasir Luhur,-7.127500,107.933889,
Pasir Lumbung,-7.068333,107.276111,
Pasir Lumbung,-7.386389,108.317222,
Pasir Madang,-6.550000,107.500000,
Pasir Madang,-6.605556,106.255833,
Pasir Madang,-6.610278,106.485000,
Pasir Madang,-6.531111,106.393333,
Pasir Madiah,-7.348611,106.988611,
Pasir Maja,-6.961667,107.380000,
Pasir Mala,-7.044444,107.028333,
Pasir Malabar,-7.518611,108.044167,
Pasir Malaka,-6.902500,107.382222,
Pasir Malaka,-6.956667,107.369722,
Pasir Malaka,-7.078889,108.790833,
Pasir Malang,-7.122778,107.037222,
Pasir Malang,-6.760000,107.485278,
Pasir Malang,-6.752778,107.390833,
Pasir Malang,-6.945556,107.525000,
Pasir Malang,-6.638333,107.024722,
Pasir Malang,-6.880556,107.418333,
Pasir Malang,-6.982500,107.520833,
Pasir Malang,-6.723889,107.857500,
Pasir Malang,-6.654167,107.765833,
Pasir Malang,-7.645556,107.850556,
Pasir Malang,-7.605000,107.694722,
Pasir Malang,-7.269722,106.869167,
Pasir Malang,-7.274722,108.096667,
Pasir Malang,-7.002778,107.932778,
Pasir Malangati,-7.707222,108.070278,
Pasir Malati,-6.836900,108.138300,
Pasir Malati,-7.369444,107.308611,
Pasir Malencer,-7.003333,108.215833,
Pasir Manapa,-7.683056,108.020000,
Pasir Manapa,-6.725000,107.938889,
Pasir Mandala,-7.474600,108.861600,
Pasir Mandeg,-7.440278,108.602778,
Pasir Mandirancan,-6.784722,107.439444,
Pasir Manggong,-7.399722,107.146111,
Pasir Manggu,-6.390278,106.487222,
Pasir Manggu,-6.920278,107.983056,
Pasir Manggu,-7.640833,108.239167,
Pasir Manggu,-6.590278,106.307222,
Pasir Manggu,-7.528611,108.118611,
Pasir Manggupanten,-7.581389,108.366667,
Pasir Manglayang,-6.942778,107.009167,
Pasir Manglayang,-7.401667,108.025278,
Pasir Manglid,-6.823056,106.122222,
Pasir Manglit,-7.296111,106.693056,
Pasir Maniteung,-6.937222,108.706389,
Pasir Mantaja,-6.902778,108.508889,
Pasir Manuk,-7.714167,108.199167,
Pasir Manya,-7.023333,107.035833,
Pasir Manyahbeureum,-7.005556,107.955833,
Pasir Manyir,-7.257222,106.695833,
Pasir Mapag,-7.097778,107.107222,
Pasir Marengmang,-6.038889,105.949722,
Pasir Mariuk,-6.876944,107.928611,
Pasir Masagi,-7.439167,108.028056,
Pasir Masang,-6.946944,108.549167,
Pasir Masigit,-6.937222,107.184722,
Pasir Masigit,-6.976944,107.026944,
Pasir Masigit,-6.883611,107.051111,
Pasir Masigit,-6.775833,107.542778,
Pasir Masigit,-6.993889,107.908333,
Pasir Masigit,-6.895278,106.658889,
Pasir Masigit,-7.651667,108.678611,
Pasir Masigit,-7.391667,108.047778,
Pasir Masigit,-7.380556,108.028611,
Pasir Masigit,-7.636111,108.016389,
Pasir Mataagung,-7.141944,108.763889,
Pasir Maung,-6.619444,107.884167,
Pasir Maung,-7.112222,107.831111,
Pasir Mayang,-6.733333,107.752778,
Pasir Medang,-6.680278,107.850556,
Pasir Meganunggul,-7.512500,107.913056,
Pasir Memengger,-7.785000,108.459444,
Pasir Mengkol,-7.430556,107.376111,
Pasir Menteng,-6.223611,105.871667,
Pasir Menyan,-6.950000,107.166667,
Pasir Menyan,-6.708611,107.606944,
Pasir Meong,-6.422222,106.345556,
Pasir Meong,-6.613889,106.300278,
Pasir Meong,-7.103333,108.857500,
Pasir Merak,-6.876389,107.427222,
Pasir Merak,-6.933056,107.005000,
Pasir Merang,-7.138611,107.020556,
Pasir Meudur,-7.541667,108.061944,
Pasir Mindi,-6.903611,107.320833,
Pasir Mindi,-7.062222,108.349444,
Pasir Mirnalaya,-6.741389,107.531111,
Pasir Miun,-6.620556,107.350833,
Pasir Moga,-7.420278,108.061389,
Pasir Momonggor,-7.026667,107.653056,
Pasir Monyet,-7.360556,106.800556,
Pasir Mula,-7.537778,108.266944,
Pasir Mulus,-7.265000,108.220833,
Pasir Muncang,-6.767222,107.707778,
Pasir Muncang,-6.361667,106.311389,
Pasir Muncang,-6.904722,107.111389,
Pasir Muncang,-6.814722,108.312500,
Pasir Muncang,-6.981111,106.682500,
Pasir Muncang,-6.913056,107.278611,
Pasir Muncang,-7.437778,107.465833,
Pasir Muncang,-7.382222,107.288056,
Pasir Muncang,-7.368889,106.991111,
Pasir Muncang,-7.720000,108.172222,
Pasir Muncang,-7.223889,107.021667,
Pasir Muncang,-7.512778,108.568889,
Pasir Muncang,-6.797778,106.154444,
Pasir Muncang,-7.785700,108.395800,
Pasir Muncang,-7.697222,108.062222,
Pasir Muncang,-7.667100,108.013300,
Pasir Muncang,-7.138611,107.938333,
Pasir Muncangnunggal,-6.893889,107.285000,
Pasir Muncangpandak,-7.197222,108.811111,
Pasir Muncul,-6.963333,108.460556,
Pasir Munding,-6.448889,106.420556,
Pasir Munding,-6.834444,106.262500,
Pasir Munding,-7.416667,108.035000,
Pasir Mungganggede,-7.582222,108.596667,
Pasir Munggangpare,-7.532500,108.676667,
Pasir Munjul,-7.016111,107.653056,
Pasir Munjul,-6.910278,107.983611,
Pasir Munjul,-6.873056,108.480556,
Pasir Munjul,-6.985400,108.562100,
Pasir Munjul,-6.803333,108.539722,
Pasir Munjul,-7.462222,107.303333,
Pasir Munjul,-7.147000,108.163800,
Pasir Munjulkapur,-6.895000,108.527222,
Pasir Munjung,-7.877222,112.352500,
Pasir Naemangwangi,-6.421389,106.280833,
Pasir Nagara,-7.300278,106.846111,
Pasir Nagog,-7.025833,108.724444,
Pasir Nagrak,-6.785833,107.601944,
Pasir Nagrog,-6.992500,107.105556,
Pasir Nagrog,-6.699444,107.152222,
Pasir Nagrog,-7.621111,108.246389,
Pasir Nagrok,-6.801667,107.503611,
Pasir Nangewer,-6.845000,107.315833,
Pasir Nanggerang,-6.815556,107.483611,
Pasir Nanggorot,-7.233333,108.798889,
Pasir Nanggrak,-7.385833,107.278333,
Pasir Nangka,-7.262778,106.479722,
Pasir Nangka,-6.237500,106.268333,
Pasir Nangka,-6.798056,107.467222,
Pasir Nangka,-6.616389,107.261667,
Pasir Nangka,-7.307500,107.171389,
Pasir Nangka,-6.636389,106.208611,
Pasir Nangka,-7.511944,108.105556,
Pasir Nangka,-6.738889,106.119722,
Pasir Nangka,-7.260000,106.440000,
Pasir Nangkod,-6.730833,107.971944,
Pasir Nangkod,-7.078333,107.937222,
Pasir Nangkod,-7.168056,107.904722,
Pasir Nangkora,-7.604722,108.097222,
Pasir Nangoh,-7.063333,107.937500,
Pasir Nangreu,-7.404167,108.115000,
Pasir Nangtung,-6.907222,107.355833,
Pasir Nangulang,-7.545556,108.046389,
Pasir Naplek,-6.884444,107.253611,
Pasir Naracal,-7.509167,108.491944,
Pasir Naringgul,-7.048611,107.448056,
Pasir Nawunglidang,-6.463333,106.294444,
Pasir Naya,-7.258611,107.807222,
Pasir Negaracina,-6.695278,107.574167,
Pasir Negla,-6.638889,107.013333,
Pasir Negla,-7.739444,108.101944,
Pasir Neundeut,-6.697778,107.079167,
Pasir Ngejod,-6.800000,106.289722,
Pasir Nininini,-6.974722,107.947778,
Pasir Nonggeng,-7.646667,108.632778,
Pasir Nunggal,-6.944167,108.080278,
Pasir Nunggul,-6.441944,106.307500,
Pasir Nungku,-7.104722,107.030278,
Pasir Nunjang,-6.833333,106.950000,
Pasir Nyalindung,-6.591389,107.403333,
Pasir Nyalindung,-6.977778,108.688611,
Pasir Nyalindung,-7.081944,107.095556,
Pasir Nyanda,-7.128056,108.015556,
Pasir Nyangegeng,-6.968056,107.370556,
Pasir Nyangkorot,-6.924444,107.197778,
Pasir Nyelir,-7.512778,108.359722,
Pasir Nyengseret,-7.322222,106.978611,
Pasir Nyomot,-6.616667,107.633333,
Pasir Nyomot,-7.389722,107.055556,
Pasir Nyongcot,-7.545556,108.362222,
Pasir Nyonglo,-7.716300,108.269700,
Pasir Nyuncung,-7.382222,107.112222,
Pasir Oa,-6.741944,107.920278,
Pasir Oa,-7.296389,106.687222,
Pasir Oa,-7.651944,108.103333,
Pasir Oci,-6.707500,107.248056,
Pasir Ompang,-6.916389,108.173056,
Pasir Ompo,-7.599167,108.169167,
Pasir Onclang,-7.419722,108.072500,
Pasir Ondong,-7.601111,108.143611,
Pasir Onta,-6.604722,107.355556,
Pasir Oray,-6.601111,107.385833,
Pasir Oray,-7.036667,107.007500,
Pasir Oray,-7.543889,108.027500,
Pasir Oray,-7.366389,107.953333,
Pasir Owel,-6.600556,106.026944,
Pasir Pabeasan,-6.658889,107.819722,
Pasir Pabeasan,-6.832222,107.982222,
Pasir Pabeasan,-7.007778,107.995278,
Pasir Pacet,-7.335000,107.403611,
Pasir Padanten,-7.548333,108.231667,
Pasir Padati,-6.915556,107.735000,
Pasir Pagurangeumbeureum,-7.481111,107.983889,
Pasir Paingan,-6.576111,106.415000,
Pasir Pajagan,-6.790556,108.138333,
Pasir Pakapuran,-6.600000,107.533333,
Pasir Pakel,-6.441667,106.299444,
Pasir Pakel,-7.562778,108.184722,
Pasir Pakis,-7.394167,106.952778,
Pasir Paku,-6.760000,106.241667,
Pasir Paku,-7.444444,107.621667,
Pasir Pakuleueur,-7.489167,108.056389,
Pasir Palahlar,-6.735000,106.107500,
Pasir Palalangan,-6.901389,106.377500,
Pasir Palalangon,-6.924722,107.187778,
Pasir Palasari,-6.597500,107.755833,
Pasir Palasari,-6.993611,107.998056,
Pasir Palasari,-6.740278,107.736944,
Pasir Palasari,-7.099444,108.418889,
Pasir Palasari,-6.871667,106.277222,
Pasir Palasari,-7.593611,108.348889,
Pasir Palasari,-7.436667,108.025000,
Pasir Paluanjing,-6.576944,106.152500,
Pasir Pamahanoyol,-7.130000,108.814167,
Pasir Pamatangbunut,-6.481667,106.133889,
Pasir Pamidangan,-7.035000,107.481944,
Pasir Pamindangan,-7.238889,108.649722,
Pasir Pamipiran,-7.041389,107.449167,
Pasir Pamipiran,-7.061389,108.896389,
Pasir Pamogoran,-6.474722,106.563333,
Pasir Pamotang,-7.280800,107.944800,
Pasir Pamoyanan,-6.933333,108.650000,
Pasir Pamoyanan,-7.029444,107.631667,
Pasir Pamoyanan,-6.570833,107.390000,
Pasir Pamoyanan,-6.828333,106.390556,
Pasir Pamujan,-7.337778,107.306111,
Pasir Pamutih,-6.821944,108.376111,
Pasir Panaekan,-7.375000,108.388800,
Pasir Panaekan,-7.234444,108.032778,
Pasir Pancalikan,-6.614167,107.625000,
Pasir Pancir,-6.887778,107.398333,
Pasir Pandita,-6.894722,107.919722,
Pasir Paneguh,-6.976389,108.100833,
Pasir Panenjoan,-7.718889,108.659167,
Pasir Panenjoan,-6.701389,108.047778,
Pasir Panenjoan,-6.603333,107.621389,
Pasir Panenjoan,-6.647500,107.745556,
Pasir Panenjoan,-7.111667,106.651389,
Pasir Pangangonan,-6.868333,107.975833,
Pasir Pangangonan,-7.489167,107.617500,
Pasir Pangangonan,-7.446000,107.907700,
Pasir Pangapungan,-7.022222,108.285000,
Pasir Pangaritan,-7.487500,107.533056,
Pasir Pangaritan,-7.572222,107.685000,
Pasir Pangawaren,-6.870556,107.280833,
Pasir Pangawuran,-7.012778,107.944722,
Pasir Pangcalikan,-7.395556,108.325556,
Pasir Panggalesseran,-7.046944,108.538611,
Pasir Panggoholan,-6.908889,108.638889,
Pasir Panggungsari,-7.268333,108.446667,
Pasir Pangheotan,-6.887778,108.108611,
Pasir Pangiasan,-7.569722,108.152500,
Pasir Pangjebolan,-6.824444,107.615833,
Pasir Pangkas,-6.577500,107.730300,
Pasir Panglimanan,-6.978889,107.863056,
Pasir Pangniasan,-6.765000,107.280000,
Pasir Pangonan,-6.838889,107.804167,
Pasir Pangukusan,-7.073889,107.293611,
Pasir Paniis,-7.390833,107.293611,
Pasir Paniisan,-6.556111,107.593889,
Pasir Paniisan,-6.587222,106.299167,
Pasir Panimbun,-6.595833,106.115000,
Pasir Panjandakan,-6.874444,107.677500,
Pasir Panjang,-7.033333,107.362500,
Pasir Panjang,-7.246667,107.634444,
Pasir Panjang,-6.818056,107.581667,
Pasir Panjang,-7.284167,106.836111,
Pasir Panjang,-7.063333,108.275833,
Pasir Panjang,-7.101944,107.998889,
Pasir Panjar,-7.027222,107.686944,
Pasir Panji,-6.907778,107.517222,
Pasir Panoongan,-6.693889,107.862222,
Pasir Panyaungan,-6.654700,107.616900,
Pasir Panyawenan,-7.048611,107.671389,
Pasir Panyaweuyan,-6.802500,107.380556,
Pasir Panyaweuyan,-6.598333,106.263333,
Pasir Panyaweuyan,-7.401800,108.003200,
Pasir Panyusupan,-7.516111,108.244167,
Pasir Paok,-6.514722,106.310833,
Pasir Papanggungan,-6.934444,108.032222,
Pasir Parahu,-7.429167,108.151111,
Pasir Paranje,-6.929722,107.068333,
Pasir Paranje,-6.901667,107.303056,
Pasir Paranyembe,-6.937778,108.260833,
Pasir Pararangan,-7.660278,108.084722,
Pasir Parasu,-6.690833,107.172778,
Pasir Pareang,-6.864167,108.223333,
Pasir Pareang,-6.665000,107.230000,
Pasir Pareang,-7.418056,107.142778,
Pasir Pareang,-7.544167,108.077778,
Pasir Pareong,-6.678056,107.325000,
Pasir Pareugreug,-6.832500,108.091667,
Pasir Pari,-7.620556,107.988889,
Pasir Pari,-6.992500,107.184167,
Pasir Pari,-6.989167,107.354722,
Pasir Pari,-6.885556,108.318333,
Pasir Pari,-6.661944,107.526389,
Pasir Pari,-7.142778,107.053056,
Pasir Pari,-7.026389,108.484444,
Pasir Pari,-7.285278,108.036389,
Pasir Pari,-7.265000,108.791111,
Pasir Pari,-7.406389,108.873056,
Pasir Pari,-6.515556,106.384167,
Pasir Pari,-7.131667,107.903056,
Pasir Parigi,-7.062222,107.418333,
Pasir Parigi,-7.312778,106.782222,
Pasir Parigi,-7.339722,106.675556,
Pasir Parigi,-6.761389,106.215000,
Pasir Parigi,-7.303611,107.544167,
Pasir Parigi,-7.617222,108.703056,
Pasir Pariuk,-6.729722,106.109167,
Pasir Pariukmucung,-7.054167,108.227778,
Pasir Pariuknangkub,-6.658056,105.716389,
Pasir Pariuknangkub,-6.367500,105.970000,
Pasir Parmasi,-6.743889,107.056667,
Pasir Parompongan,-7.344167,108.597222,
Pasir Parungkalong,-6.671111,107.306944,
Pasir Pasagi,-7.739167,108.127500,
Pasir Paseban,-6.893333,107.402500,
Pasir Paseban,-6.868611,107.422222,
Pasir Paseban,-6.778611,107.415278,
Pasir Paseban,-6.966111,107.484444,
Pasir Paseban,-6.805833,107.324444,
Pasir Pasemunan,-6.621389,107.427222,
Pasir Patapaan,-6.686111,107.865556,
Pasir Patapan,-7.677778,108.773333,
Pasir Patapoan,-6.620278,107.394722,
Pasir Pateungteung,-6.943333,107.265556,
Pasir Patok,-6.764444,107.876944,
Pasir Patro,-7.425556,108.266667,
Pasir Pawenang,-7.170833,106.641111,
Pasir Payung,-6.147222,106.088611,
Pasir Payung,-6.996389,108.306111,
Pasir Payung,-7.593611,108.171944,
Pasir Pecangan,-6.489100,106.490300,
Pasir Peda,-6.082778,106.040278,
Pasir Pede,-6.076667,106.011389,
Pasir Pedes,-7.453333,107.554444,
Pasir Peer,-7.697600,108.139400,
Pasir Peer,-7.585278,108.015278,
Pasir Pencalikan,-7.172500,108.805000,
Pasir Pencuk,-7.295000,108.035556,
Pasir Pencutkondang,-7.537222,108.086111,
Pasir Pendok,-7.274444,108.762500,
Pasir Pereng,-7.427500,108.376389,
Pasir Perkosa,-7.171944,108.808333,
Pasir Pesar,-6.845833,106.223889,
Pasir Pete,-7.579167,108.634722,
Pasir Peteng,-7.060000,107.701667,
Pasir Peti,-7.708611,108.049167,
Pasir Petir,-7.367778,107.008333,
Pasir Peucang,-6.987222,108.758889,
Pasir Peucang,-6.989722,108.765556,
Pasir Peudjeuh,-6.222500,106.264167,
Pasir Peujeuh,-7.099722,108.180833,
Pasir Peuncutbuluh,-7.610833,108.032500,
Pasir Peundeuy,-6.468333,106.311944,
Pasir Peundeuy,-6.825833,107.464167,
Pasir Peundeuy,-6.948333,107.471944,
Pasir Peundeuy,-6.931111,107.190833,
Pasir Peundeuy,-6.884722,107.177222,
Pasir Peundeuy,-6.871389,106.404444,
Pasir Peundeuy,-6.760000,106.078611,
Pasir Peundeuy,-6.699167,106.111389,
Pasir Peupeuhwatu,-6.498333,106.344167,
Pasir Peupeuk,-7.561667,108.112500,
Pasir Peuris,-6.990833,108.745556,
Pasir Peuris,-6.678333,106.073056,
Pasir Peusar,-6.720833,108.039167,
Pasir Peusing,-6.907778,107.178889,360
Pasir Peutag,-6.660278,107.825556,
Pasir Peuteuy,-6.638611,106.222778,
Pasir Peuteuy,-6.634722,107.339444,
Pasir Peuteuy,-6.905556,106.415556,
Pasir Peuteuy,-6.802222,106.094167,
Pasir Peuti,-6.863056,107.408056,949
Pasir Peuti,-7.486667,108.115278,322
Pasir Picung,-6.992778,108.749167,
Pasir Picung,-7.019722,108.210833,
Pasir Picung,-6.767778,106.128611,
Pasir Pilar,-7.312500,107.506944,
Pasir Pilar,-6.913889,106.380000,
Pasir Pining,-6.633889,107.348056,
Pasir Pipisan,-7.025278,107.960278,
Pasir Pitak,-6.996111,107.337500,
Pasir Podol,-6.550833,106.275556,
Pasir Pogor,-6.483300,107.438300,
Pasir Pogor,-6.900833,107.014167,
Pasir Pogor,-7.055278,107.327778,
Pasir Pogor,-7.041389,107.289167,
Pasir Pogor,-6.938333,107.474167,
Pasir Pogor,-6.976111,107.849444,
Pasir Pogor,-6.992222,107.280833,
Pasir Pogor,-6.959167,107.308889,
Pasir Pogor,-6.893056,106.738333,
Pasir Pogor,-6.720278,107.867222,
Pasir Pogor,-6.667222,107.796111,
Pasir Pogor,-6.636389,107.663611,
Pasir Pogor,-6.627222,107.692222,
Pasir Pogor,-6.910556,107.293333,
Pasir Pogor,-7.465000,107.578611,
Pasir Pogor,-7.356111,107.467500,
Pasir Pogor,-7.239167,106.776389,
Pasir Pogor,-7.211389,106.802222,
Pasir Pogor,-7.395833,107.293889,
Pasir Pogor,-7.579722,107.878333,
Pasir Pogor,-7.411111,107.166111,
Pasir Pogor,-7.357500,106.890278,
Pasir Pogor,-7.675833,108.233333,
Pasir Pogor,-7.262222,106.625833,
Pasir Pogor,-6.850278,106.359167,
Pasir Pogor,-7.147500,108.118889,
Pasir Pogor,-7.568889,108.066667,
Pasir Pojok,-7.143889,107.923333,
Pasir Pondok,-7.804167,108.409722,
Pasir Pondok,-7.290556,107.975278,
Pasir Pongporang,-7.476667,108.071944,
Pasir Poreang,-6.917500,106.419167,
Pasir Porehek,-7.587778,108.170000,
Pasir Praha,-6.049167,105.957222,
Pasir Prahu,-6.956667,107.001389,
Pasir Praja,-6.260556,105.850833,
Pasir Pranje,-6.972222,108.702500,
Pasir Pugag,-7.175556,108.327222,
Pasir Pugak,-7.667700,108.752800,
Pasir Pugang,-7.043056,108.907222,
Pasir Pujangga,-6.808333,108.411389,
Pasir Pukuh,-6.796111,107.922500,
Pasir Pulen,-7.071111,107.456389,
Pasir Pulosari,-7.409722,107.373333,
Pasir Pulus,-7.439444,107.398889,
Pasir Pulus,-7.587500,108.178889,
Pasir Pulus,-7.338056,107.082778,
Pasir Puncakbaros,-7.498056,107.928611,
Pasir Puncakcigarung,-7.351944,106.745278,
Pasir Puncakgombong,-6.591667,107.396944,
Pasir Puncakhaur,-7.346944,106.746667,
Pasir Puncakmanggu,-7.243889,107.262500,
Pasir Puncakmanik,-7.342778,107.036389,
Pasir Puncakmanik,-7.252778,106.498889,
Pasir Puncakpilar,-7.297500,106.739444,
Pasir Puncakseueur,-7.378611,107.324167,
Pasir Punceling,-7.138889,107.412500,
Pasir Punceulik,-6.687222,107.160556,
Pasir Puntung,-6.607222,105.669722,
Pasir Puputan,-6.893333,106.411389,
Pasir Purugleuleuy,-6.429444,106.300000,
Pasir Purukmuncung,-6.156667,106.099444,
Pasir Puruncung,-6.150556,106.109167,
Pasir Purut,-7.198889,107.012500,
Pasir Pusat,-7.563611,108.239722,
Pasir Puspa,-7.549722,108.168611,
Pasir Puspa,-6.545000,106.281944,
Pasir Puspa,-6.765833,106.171111,
Pasir Puspa,-6.887222,106.397222,
Pasir Puspa,-7.562778,108.001667,
Pasir Puterlumbung,-6.947778,108.680000,
Pasir Putra,-7.126389,107.722778,
Pasir Putri,-6.730000,107.252500,
Pasir Putri,-7.424444,107.590833,
Pasir Putri,-6.521389,106.037778,
Pasir Puyuh,-6.729444,108.067500,
Pasir Ragung,-6.716389,107.976944,
Pasir Rahong,-6.439167,106.540278,
Pasir Raja,-6.815278,107.805278,
Pasir Raja,-6.667500,107.164722,
Pasir Raja,-7.440833,107.311389,
Pasir Rameng,-6.585000,107.276389,
Pasir Rampadan,-7.050556,107.502778,
Pasir Rancabalen,-6.765800,105.356700,
Pasir Rancadadap,-6.967500,107.908060,
Pasir Rancakaca,-6.837778,106.233889,
Pasir Rancakatel,-7.416944,108.344722,
Pasir Rancarusak,-7.332222,107.334167,
Pasir Randaminang,-6.885556,108.458056,
Pasir Randu,-6.734167,108.008611,
Pasir Randu,-7.196389,107.112222,
Pasir Randu,-6.968500,106.403800,
Pasir Ranggamadu,-6.930278,107.311667,
Pasir Ranggong,-6.956389,107.328056,
Pasir Rangon,-6.815000,106.320278,
Pasir Ranji,-6.761667,106.114167,
Pasir Ranjing,-7.346944,108.855556,
Pasir Rantung,-6.880000,107.037500,
Pasir Rari,-7.255556,108.007778,
Pasir Rasamala,-6.796389,106.262778,
Pasir Rawakoja,-6.683056,107.185278,
Pasir Rawakutuk,-6.727222,107.852778,
Pasir Rawean,-6.740278,107.962222,
Pasir Reang,-7.003056,107.004722,
Pasir Rengastilu,-6.441389,106.270278,
Pasir Resah,-7.227500,108.039722,
Pasir Reubun,-6.801667,107.391944,
Pasir Reundeu,-6.835833,106.191389,
Pasir Reungit,-6.616389,107.818611,
Pasir Reungit,-6.600000,107.775833,
Pasir Reungit,-6.889167,107.927500,
Pasir Reungit,-6.864722,107.930278,
Pasir Reungit,-7.450556,107.357222,
Pasir Reungit,-6.821944,106.293889,
Pasir Reungit,-7.418000,108.489800,
Pasir Reungit,-6.857778,106.323333,
Pasir Reungit,-7.665278,108.071389,
Pasir Ringguy,-6.984167,107.303333,
Pasir Riunggunung,-7.392222,108.525278,
Pasir Rombeng,-7.434167,108.690278,
Pasir Rompang,-6.753611,107.411944,
Pasir Rompang,-7.345000,107.313611,
Pasir Ronggeng,-6.886944,107.394444,
Pasir Rongkelung,-7.038889,108.478333,
Pasir Rumbia,-7.141111,107.714167,
Pasir Rumesagandu,-6.908333,107.394722,
Pasir Rumput,-6.826667,108.370556,
Pasir Rupia,-6.911389,106.388333,
Pasir Sabanang,-7.553333,108.238889,
Pasir Sabel,-6.821389,106.153889,
Pasir Sabeulah,-6.798611,107.933333,
Pasir Sabeulah,-6.769444,107.947500,
Pasir Sabeulah,-7.638056,108.188611,
Pasir Sabeulah,-7.636944,108.639444,
Pasir Sabeulit,-6.885000,108.123333,
Pasir Sabuku,-7.518611,108.057500,
Pasir Sadang,-6.808056,106.251667,
Pasir Sadang,-6.647500,106.049722,
Pasir Sadapura,-6.877778,108.184167,
Pasir Sadewa,-6.643333,107.672222,
Pasir Saduta,-7.233056,108.868333,
Pasir Saga,-6.483333,106.977222,
Pasir Saga,-6.678333,107.172500,
Pasir Saga,-7.337222,107.260833,
Pasir Saguling,-6.908889,107.352500,
Pasir Sajangkaak,-7.093333,108.220278,
Pasir Sajiman,-6.767500,106.132778,
Pasir Salam,-6.707900,105.781000,
Pasir Salam,-7.013333,108.487778,
Pasir Salam,-7.371111,107.582778,
Pasir Salam,-6.966389,107.334167,
Pasir Salam,-6.842500,107.620800,
Pasir Salam,-6.979444,107.988611,
Pasir Salam,-6.685833,107.872222,
Pasir Salam,-7.327500,107.483056,
Pasir Salam,-7.357222,107.161667,
Pasir Salam,-7.649722,107.793056,
Pasir Salam,-7.346667,106.661667,
Pasir Salam,-7.069444,107.092500,
Pasir Salam,-7.048611,107.041667,
Pasir Salam,-7.234722,107.063333,
Pasir Salam,-6.569167,105.694722,
Pasir Salam,-7.232222,108.831111,
Pasir Salam,-6.769167,106.051389,
Pasir Salam,-7.675000,108.025278,
Pasir Salamah,-6.805833,106.121389,
Pasir Salangit,-7.575278,108.191667,
Pasir Salatri,-7.169444,108.709444,
Pasir Salawe,-6.870833,108.545833,
Pasir Salem,-7.641667,108.199167,
Pasir Salhaji,-6.615000,107.771389,
Pasir Salopa,-6.843889,106.302222,
Pasir Sameng,-6.850278,107.363056,
Pasir Samparan,-7.421111,107.301944,
Pasir Sampih,-6.876944,107.284167,
Pasir Sampora,-6.808056,108.079722,
Pasir Sampora,-6.621389,107.772222,
Pasir Sampora,-7.395556,107.233333,
Pasir Samporak,-7.627500,108.003333,
Pasir Samun,-7.034722,108.701111,
Pasir Samura,-6.619167,107.766389,
Pasir Sandaan,-7.146389,107.935278,
Pasir Sandahan,-6.090556,106.080000,
Pasir Sanepa,-6.806944,108.056944,
Pasir Sanggar,-6.926667,107.266111,
Pasir Sanggiang,-7.188611,108.203889,
Pasir Sanggo,-6.878889,106.195833,
Pasir Sanghiangkendat,-6.262222,106.028889,
Pasir Sangiang,-6.408611,106.272222,
Pasir Sangiang,-6.971944,107.840278,
Pasir Sangkana,-7.161667,108.120556,
Pasir Santara,-7.025833,108.327222,
Pasir Sapingping,-6.688333,107.806389,
Pasir Sapingping,-7.508611,108.246944,
Pasir Sapipugul,-6.615000,107.761389,
Pasir Sapu,-7.748611,108.226944,
Pasir Sarab,-6.562222,106.588056,
Pasir Sarampo,-7.367778,106.622778,
Pasir Sarang,-7.195278,108.223333,
Pasir Sarangmunjul,-6.871389,108.057778,
Pasir Sarangmunjul,-7.164722,108.793056,
Pasir Sarengseng,-6.775833,107.399722,
Pasir Sarongge,-6.637500,106.031389,
Pasir Sasarandean,-7.503611,108.058333,
Pasir Satem,-7.562500,108.176111,
Pasir Satong,-6.774722,106.100833,
Pasir Satup,-5.971389,106.024167,
Pasir Sauh,-6.950833,108.135000,
Pasir Sawiwi,-6.425556,106.289722,
Pasir Sawo,-7.024167,106.765278,
Pasir Sawo,-7.273333,106.901111,
Pasir Sayangheulang,-7.527222,107.600833,
Pasir Sayangkaak,-6.835556,108.330833,
Pasir Sayangkaak,-7.063611,108.051944,
Pasir Segel,-7.182222,108.752500,
Pasir Sela,-6.960556,106.703611,
Pasir Sela,-6.788333,107.926667,
Pasir Selap,-6.825556,107.414444,
Pasir Sema,-6.827778,108.092500,
Pasir Sembahpuhan,-7.400000,107.982222,
Pasir Sempur,-6.669722,107.777500,
Pasir Sendi,-6.504722,106.323611,
Pasir Sengkali,-7.346389,107.260000,
Pasir Sengkol,-6.577500,107.393889,
Pasir Sentigi,-6.800000,107.928889,
Pasir Sentral,-6.613889,107.714167,
Pasir Sentul,-7.427500,107.185833,
Pasir Serangpanjang,-6.666667,107.600000,
Pasir Serdong,-6.643056,106.274722,
Pasir Sereh,-6.762778,107.400556,
Pasir Sereh,-6.435556,106.543889,
Pasir Sereh,-6.678333,107.868333,
